Student_ID,Subject,Due_Date,Status,Grade_Feedback,Guardian_Signature
S11277,Science,2024-11-16,Done,F,True
S02024,History,2024-09-11,Not Done,C,True
S08469,English,2025-01-15,Done,C,False
S11854,History,2024-12-26,Pending,F,False
S08749,History,2024-11-12,Not Done,A,False
S09184,Math,2025-03-03,Not Done,A+,False
S04447,Science,2024-12-30,Done,D,False
S11681,English,2025-02-07,Not Done,B-,True
S04421,Arabic,2025-03-03,Not Done,B-,True
S06363,History,2025-01-20,Not Done,B-,False
S02634,English,2024-10-20,Done,A+,True
S02881,Arabic,2024-10-02,Done,D,True
S04156,Arabic,2025-02-23,Not Done,F,False
S04064,Geography,2024-09-25,Not Done,B-,False
S10869,Geography,2024-11-21,Not Done,C,False
S08041,History,2024-11-06,Pending,F,False
S12103,History,2024-10-14,Done,C,False
S03333,Science,2025-02-04,Pending,A,False
S07350,English,2025-01-23,Done,C,False
S00839,English,2024-11-22,Not Done,C,False
S07038,Arabic,2025-01-26,Done,C,True
S08869,History,2024-12-13,Pending,B-,True
S08456,Science,2024-12-02,Not Done,C-,False
S00536,English,2025-03-06,Done,B,True
S08846,History,2025-01-05,Not Done,C,True
S01297,Geography,2025-02-15,Not Done,B-,True
S02090,History,2025-02-05,Done,A+,False
S07715,English,2024-10-26,Done,F,True
S03257,Math,2025-02-24,Pending,B-,True
S06010,English,2024-11-04,Not Done,F,True
S05081,Arabic,2025-01-14,Done,F,True
S09448,Arabic,2024-10-01,Pending,B,True
S02908,Math,2024-09-11,Not Done,D,False
S05875,History,2024-09-22,Not Done,A+,False
S03915,Geography,2025-02-14,Not Done,A+,False
S06878,History,2024-11-20,Pending,B-,False
S05371,Math,2024-09-10,Done,F,True
S02278,English,2025-01-29,Not Done,D,True
S10166,History,2024-09-26,Pending,A+,False
S01562,Math,2025-01-28,Not Done,D,False
S07133,Science,2025-01-09,Done,B,False
S01833,History,2024-10-10,Done,B,True
S10395,Science,2024-12-28,Not Done,D,True
S02893,English,2024-10-16,Done,B-,False
S08118,History,2024-12-11,Pending,A+,True
S08188,English,2024-12-04,Not Done,B-,False
S01339,Math,2024-12-13,Done,B,False
S05568,History,2024-11-30,Done,A+,True
S04567,English,2025-02-09,Done,B-,True
S08561,Science,2025-02-16,Done,F,True
S08821,English,2024-12-16,Not Done,B,False
S00564,Arabic,2025-02-25,Done,D,False
S10594,Geography,2024-11-26,Not Done,B-,False
S10927,Arabic,2025-01-18,Not Done,B-,False
S00241,Math,2024-10-26,Done,F,False
S11031,Geography,2024-11-25,Done,A+,False
S02357,Math,2024-10-30,Not Done,F,False
S07701,Math,2024-12-16,Done,C-,False
S03641,English,2024-11-10,Done,C,True
S09228,Science,2024-11-19,Done,C-,True
S06725,Science,2025-03-06,Not Done,A,False
S05775,English,2024-12-29,Not Done,C,True
S02962,Science,2024-12-27,Not Done,B-,True
S11435,English,2025-02-08,Not Done,B-,False
S01703,Math,2024-12-28,Not Done,B-,False
S04952,English,2025-02-27,Not Done,B,True
S05756,Science,2024-12-31,Not Done,C-,False
S11625,History,2025-01-25,Done,C-,False
S01901,History,2024-09-29,Not Done,D,False
S01575,English,2025-01-26,Done,C-,False
S00066,Geography,2024-09-11,Pending,C-,False
S07065,Math,2024-12-27,Pending,B-,False
S07641,Math,2025-01-21,Pending,A,True
S00355,Geography,2025-01-05,Not Done,C,True
S11501,Geography,2024-12-16,Not Done,F,False
S02079,Arabic,2025-02-09,Not Done,A,True
S04576,History,2025-01-31,Done,C,True
S07544,Geography,2025-02-23,Done,B-,False
S09920,English,2024-09-25,Done,C,True
S11153,Arabic,2024-09-28,Done,A+,False
S08741,History,2024-09-20,Not Done,B,False
S10010,Math,2024-11-30,Done,C,True
S04623,History,2024-10-04,Done,B,True
S08989,Geography,2025-03-01,Pending,C,True
S05152,Math,2025-02-25,Done,D,True
S01594,Math,2024-09-16,Pending,A+,True
S01018,English,2024-12-31,Done,F,False
S03485,English,2024-12-21,Done,B-,False
S07343,Geography,2025-01-02,Pending,C,False
S09266,Science,2025-02-13,Done,C-,False
S09682,Arabic,2025-02-01,Done,A+,True
S06204,Arabic,2024-10-20,Done,C-,False
S04357,Science,2025-01-06,Pending,A,True
S09865,Science,2024-12-11,Done,B-,False
S06043,History,2024-09-23,Pending,A+,False
S11660,English,2024-11-11,Done,D,True
S05167,Math,2024-10-30,Done,F,True
S09007,Science,2025-02-27,Not Done,B,False
S05610,Math,2024-10-25,Not Done,C-,False
S04356,Arabic,2025-02-20,Done,B,True
S10871,Arabic,2024-09-11,Done,A+,False
S04182,Geography,2025-03-08,Done,F,False
S03366,Math,2024-09-19,Done,C,False
S08469,Math,2024-10-24,Done,B-,True
S08943,Arabic,2025-01-30,Done,A,True
S05456,Arabic,2024-10-07,Not Done,A,False
S00079,Science,2024-12-12,Not Done,A,False
S03928,Arabic,2024-11-26,Done,F,False
S03264,Arabic,2024-11-12,Done,D,False
S03847,Arabic,2024-12-23,Done,F,False
S05570,Geography,2025-01-01,Pending,B,False
S09259,History,2024-12-19,Not Done,F,False
S06725,History,2024-10-11,Done,B,True
S09797,English,2024-12-16,Done,A,True
S02390,English,2025-03-06,Done,A,True
S09464,Geography,2024-12-09,Done,A,False
S11963,Science,2024-11-04,Done,F,False
S08696,Arabic,2024-12-15,Pending,B,True
S03651,English,2024-10-17,Done,A,True
S10252,Math,2025-02-08,Pending,F,False
S03213,History,2025-01-19,Done,B-,True
S02982,Science,2024-12-15,Not Done,B,False
S06233,History,2024-10-31,Done,B-,True
S02604,Math,2025-02-25,Not Done,B,True
S07564,Geography,2024-10-25,Done,B,False
S04533,Math,2024-09-28,Not Done,B-,False
S00725,History,2024-10-22,Pending,A,False
S05509,Math,2024-09-08,Not Done,A,False
S01632,Math,2025-03-09,Not Done,B-,False
S05191,English,2025-02-19,Pending,F,False
S09125,English,2025-01-13,Not Done,C,False
S11893,English,2024-10-05,Pending,F,False
S11645,Science,2025-01-29,Not Done,D,True
S03202,English,2024-12-30,Pending,C-,False
S10154,Arabic,2024-09-26,Not Done,B-,False
S00048,Geography,2024-11-09,Done,C,False
S10814,Science,2024-12-03,Done,B,True
S11185,History,2024-11-12,Not Done,F,True
S07098,Science,2025-01-31,Not Done,A,False
S00290,Science,2024-12-09,Done,B-,True
S07759,English,2024-11-15,Pending,A+,False
S01563,Math,2024-12-23,Done,C-,False
S11183,Arabic,2025-01-13,Not Done,B,False
S03956,Math,2024-12-28,Done,D,True
S02207,History,2024-11-17,Pending,C-,False
S08930,Math,2024-12-18,Done,A,False
S05027,English,2024-10-11,Done,B-,True
S05522,Math,2024-12-28,Pending,A,False
S08500,Math,2025-02-10,Not Done,F,False
S08521,Arabic,2025-01-18,Not Done,B,False
S02168,English,2024-11-19,Not Done,A,False
S07285,Geography,2025-02-16,Done,D,False
S03324,Science,2024-11-01,Not Done,B-,True
S03644,History,2024-09-09,Done,F,False
S05770,Math,2025-03-06,Done,A,True
S04252,Arabic,2025-03-01,Done,B-,True
S06972,Arabic,2024-11-24,Not Done,B,False
S05463,History,2024-10-08,Done,C-,False
S05278,English,2024-09-09,Done,F,False
S11925,Arabic,2024-09-17,Not Done,B,False
S03903,Geography,2025-02-13,Done,C,False
S03178,History,2025-01-15,Done,F,False
S12055,English,2024-12-26,Done,B-,False
S06562,English,2024-10-30,Done,A+,False
S07704,History,2024-09-28,Not Done,C,False
S00428,Geography,2025-01-30,Not Done,C-,False
S02440,Arabic,2024-12-10,Done,B,False
S04950,English,2025-01-14,Not Done,A+,False
S11752,Arabic,2025-01-03,Done,F,True
S00368,History,2025-01-07,Not Done,F,False
S09065,Math,2025-02-07,Pending,F,False
S01592,History,2024-12-10,Done,D,False
S00157,Math,2024-12-18,Done,B,True
S04266,Math,2024-12-21,Done,C-,False
S10864,History,2024-10-10,Done,C,False
S00779,Science,2025-02-19,Pending,A+,False
S00054,Math,2025-02-25,Not Done,B-,False
S07479,Math,2025-02-26,Pending,D,True
S00758,Math,2024-10-13,Done,A,True
S03122,Science,2025-01-13,Done,B-,True
S04084,English,2024-10-03,Pending,D,False
S01811,Science,2025-01-27,Done,D,True
S01083,Arabic,2024-10-30,Not Done,C,False
S03552,Arabic,2024-12-16,Not Done,B,False
S07725,Arabic,2024-12-31,Not Done,B-,False
S08068,Geography,2024-09-09,Done,F,True
S05709,Math,2025-01-06,Done,B-,True
S00098,Geography,2025-01-31,Done,F,False
S10578,Arabic,2024-09-09,Done,B-,False
S03971,Arabic,2024-10-27,Done,D,False
S04164,Arabic,2024-11-07,Done,B,True
S10035,Math,2024-11-29,Not Done,A,False
S06032,Science,2024-11-26,Done,A,True
S03702,English,2025-01-28,Not Done,F,True
S08686,Math,2024-10-28,Done,D,False
S01669,History,2025-02-06,Done,D,False
S01636,History,2025-02-26,Not Done,C-,True
S01431,Geography,2024-09-27,Pending,A,False
S02019,History,2024-10-06,Done,F,True
S00552,Arabic,2025-02-04,Pending,D,False
S08480,English,2025-03-04,Done,A+,False
S02963,Science,2024-10-15,Not Done,A+,True
S03386,Arabic,2024-10-03,Done,F,False
S04210,Geography,2025-02-18,Not Done,C-,False
S02474,Arabic,2024-10-24,Done,A+,False
S04102,English,2025-02-26,Pending,C,True
S03143,English,2024-10-30,Done,A,False
S05606,Arabic,2024-11-29,Not Done,C,True
S03685,History,2024-12-18,Done,A,True
S11351,Arabic,2024-11-16,Not Done,C-,False
S08265,Arabic,2024-10-23,Done,B,False
S11858,Science,2024-10-09,Done,F,False
S07318,English,2024-09-24,Done,F,False
S05947,Science,2024-11-01,Done,C,False
S04728,Science,2024-09-27,Done,A+,False
S10918,Geography,2024-12-13,Not Done,C-,False
S02006,History,2024-09-19,Not Done,D,False
S03599,Math,2024-11-06,Pending,A+,True
S04055,History,2025-01-12,Not Done,C-,False
S01329,History,2025-01-10,Done,F,True
S06425,Geography,2025-02-11,Pending,A+,False
S00176,Arabic,2024-10-02,Pending,C,True
S10518,English,2025-03-09,Pending,B-,False
S11980,Geography,2024-12-24,Not Done,A+,False
S06892,Arabic,2024-09-25,Not Done,C,False
S09959,Math,2025-01-23,Done,C,False
S01410,Science,2024-09-25,Done,C,False
S11908,English,2025-02-09,Not Done,C,True
S07388,Science,2024-11-06,Not Done,B-,False
S07402,Math,2024-10-25,Pending,F,False
S09790,Arabic,2024-11-16,Done,F,False
S04351,Geography,2025-02-18,Done,B,True
S04840,History,2024-11-30,Done,C-,True
S04150,History,2024-12-06,Done,D,False
S00430,Geography,2025-01-30,Not Done,F,True
S07946,Arabic,2025-03-01,Not Done,B,False
S00939,Math,2025-02-27,Pending,B,False
S02456,Math,2025-01-19,Pending,C,True
S05349,English,2024-09-10,Not Done,C-,False
S05052,Arabic,2024-09-23,Done,C,False
S05663,English,2024-10-27,Done,C-,False
S05775,English,2024-12-05,Done,A+,False
S08379,Math,2024-09-24,Done,A,True
S09222,Science,2025-01-19,Done,B,False
S00544,Math,2025-02-02,Done,D,False
S08090,English,2024-12-04,Not Done,F,False
S10425,English,2024-10-21,Done,A,False
S02787,Science,2024-10-26,Not Done,A+,False
S02936,History,2024-12-18,Done,C,False
S06555,Science,2024-12-18,Not Done,A+,True
S00983,History,2025-02-21,Done,B,False
S09129,Math,2025-01-22,Done,B,False
S04790,Math,2024-12-04,Done,B-,False
S02434,History,2024-12-14,Not Done,C,False
S04375,Geography,2024-10-31,Done,B,False
S09864,Science,2025-02-20,Not Done,B,False
S00780,Arabic,2024-12-26,Done,F,False
S04937,Math,2025-01-06,Done,C-,False
S04746,Arabic,2024-12-29,Done,F,True
S06917,Geography,2024-09-27,Not Done,B,False
S08903,Arabic,2024-12-15,Done,F,True
S10235,Math,2024-12-17,Pending,C,False
S08820,Geography,2024-11-23,Done,C-,True
S07691,Geography,2025-01-20,Pending,C,True
S09413,History,2024-11-29,Done,D,False
S06463,Math,2025-03-01,Done,F,True
S05010,Math,2025-02-20,Done,B,False
S11581,English,2024-11-02,Not Done,C,True
S10793,Geography,2025-02-09,Pending,D,False
S11625,History,2025-02-24,Done,B,False
S07634,English,2025-01-28,Done,A,False
S03622,Geography,2025-03-09,Done,C,True
S03379,History,2025-02-13,Pending,B-,False
S04846,Math,2024-12-20,Done,A+,True
S03207,Arabic,2025-03-07,Done,F,False
S06150,Science,2024-10-11,Done,B,True
S09085,English,2024-12-20,Done,A+,False
S09204,Arabic,2024-12-27,Not Done,A,True
S05016,Math,2025-02-13,Not Done,C-,False
S05280,Arabic,2025-01-26,Not Done,C-,False
S05347,Math,2024-10-28,Not Done,B-,False
S09018,Math,2025-01-13,Done,B-,False
S06577,Arabic,2024-11-05,Done,F,True
S00301,English,2024-11-14,Not Done,C,False
S06500,Math,2024-11-13,Done,B-,False
S07512,History,2025-03-08,Pending,B,True
S11111,Math,2025-02-18,Done,B-,False
S10601,History,2024-11-17,Done,A,True
S09845,History,2024-09-17,Not Done,A+,True
S00222,History,2024-10-02,Not Done,B-,False
S11136,English,2025-01-07,Not Done,C-,False
S03578,History,2024-12-01,Done,B,False
S02131,English,2024-09-30,Not Done,C-,True
S06510,Geography,2025-01-15,Not Done,F,True
S06324,Science,2024-09-08,Pending,B,False
S05186,Math,2025-01-14,Done,D,True
S00960,Geography,2025-02-26,Done,B-,False
S04428,Geography,2025-03-04,Done,F,False
S06392,English,2025-01-09,Not Done,B,True
S06989,Arabic,2025-01-10,Not Done,B-,False
S11870,Arabic,2024-09-19,Done,B,True
S03880,English,2025-01-06,Not Done,F,True
S02944,Science,2024-10-06,Done,B,False
S09967,Science,2024-12-13,Not Done,A+,False
S02748,Geography,2024-10-06,Done,B-,True
S07694,Geography,2024-11-22,Not Done,D,False
S08887,Arabic,2024-12-24,Done,C-,True
S02969,Arabic,2024-12-30,Not Done,D,True
S06405,English,2024-09-26,Not Done,A,True
S03322,History,2024-10-18,Done,A,False
S11061,Math,2024-12-26,Not Done,A+,False
S00111,Math,2024-12-08,Pending,F,True
S11224,Geography,2024-11-10,Not Done,B-,False
S03201,Geography,2024-11-06,Done,C,False
S10584,Math,2025-02-03,Done,F,False
S06105,English,2024-10-10,Done,B-,False
S02017,English,2024-10-08,Done,A,False
S05490,Science,2024-09-09,Pending,F,False
S05223,History,2025-01-07,Done,D,True
S04422,History,2024-10-21,Pending,B-,False
S03598,Math,2024-09-30,Done,A,True
S03718,Arabic,2025-03-06,Done,B-,False
S03434,Geography,2024-11-20,Not Done,C-,False
S01186,History,2024-10-08,Done,A,False
S04070,Science,2024-10-09,Not Done,A+,True
S11659,English,2025-03-03,Pending,A+,False
S11117,Science,2024-12-06,Done,C-,False
S04039,Arabic,2024-09-17,Done,A+,True
S04086,Math,2024-12-08,Done,B-,False
S06530,Arabic,2024-09-23,Done,F,False
S00354,Math,2025-01-22,Not Done,C,False
S01186,Science,2025-01-10,Not Done,B,True
S09652,Science,2025-02-13,Pending,C,True
S08820,English,2025-03-01,Not Done,D,False
S04296,English,2024-10-14,Not Done,B-,True
S07513,History,2025-02-01,Done,A,True
S12055,History,2024-12-22,Done,C,True
S01910,Arabic,2025-02-14,Done,D,True
S09518,Science,2024-11-29,Done,A+,False
S09850,Geography,2024-09-16,Not Done,A,False
S01579,Math,2024-10-21,Done,C-,False
S09470,Arabic,2025-03-06,Done,F,True
S04447,English,2025-02-27,Done,C,True
S00330,English,2024-10-11,Done,F,False
S01889,Science,2024-12-14,Pending,A+,False
S02104,Math,2024-11-30,Not Done,B-,True
S11701,Science,2025-01-15,Pending,F,False
S01933,Math,2024-12-25,Not Done,D,False
S07378,Science,2024-10-07,Done,B-,False
S06155,Geography,2024-12-11,Not Done,B-,True
S00315,Math,2024-09-24,Done,A+,False
S08540,History,2024-12-13,Done,F,False
S11988,Math,2025-02-03,Not Done,F,False
S07785,Math,2024-11-06,Done,B-,True
S02767,Geography,2025-01-03,Not Done,B-,False
S11947,History,2025-02-25,Done,D,False
S11600,History,2024-12-11,Done,F,False
S00927,Arabic,2025-03-07,Done,A,True
S11378,Math,2024-09-17,Not Done,B,False
S07730,History,2025-02-13,Done,D,False
S02368,Arabic,2025-01-27,Done,C-,True
S03839,English,2024-12-04,Not Done,A,False
S05944,History,2024-10-03,Pending,D,True
S06381,Math,2024-12-08,Not Done,D,True
S11780,Math,2025-03-02,Not Done,C,False
S01304,Math,2025-02-22,Done,C,False
S06945,Arabic,2024-12-11,Pending,C,True
S01140,History,2025-01-02,Not Done,A,False
S06842,Arabic,2024-11-16,Not Done,B,False
S02725,Science,2024-11-17,Done,C-,True
S09697,Math,2024-11-16,Not Done,B-,False
S01969,Geography,2025-02-28,Not Done,A,False
S07706,Science,2025-03-07,Done,C,False
S09595,Science,2024-10-15,Pending,B-,True
S08574,Science,2024-11-13,Done,B,False
S01515,Arabic,2024-12-15,Pending,C-,False
S08657,Geography,2024-11-06,Done,B-,True
S00963,English,2025-01-02,Done,A+,False
S08080,Geography,2025-02-20,Done,B,False
S10988,Math,2024-09-24,Done,A,True
S07448,History,2025-01-17,Done,C-,False
S05973,Arabic,2025-01-17,Done,C,False
S06221,English,2024-11-15,Pending,B-,False
S05909,Science,2025-02-27,Not Done,B-,False
S06108,Arabic,2025-03-09,Not Done,D,False
S01949,English,2024-10-26,Not Done,C-,True
S00433,Science,2024-10-30,Done,B,False
S01875,Geography,2024-10-13,Not Done,A,False
S09631,Arabic,2025-02-26,Done,C-,True
S00036,Geography,2025-01-27,Not Done,A,False
S07677,English,2025-03-01,Pending,C,False
S09792,Geography,2025-02-15,Pending,B,False
S07397,History,2025-02-27,Not Done,A+,False
S10119,Science,2024-10-09,Pending,A,True
S10892,History,2025-02-01,Done,A,True
S10493,Math,2024-10-29,Not Done,A+,True
S03215,Math,2024-11-07,Done,A+,True
S02404,History,2025-01-10,Done,C,True
S08282,English,2024-11-29,Not Done,F,True
S06777,History,2024-11-24,Done,A,False
S05972,English,2025-03-05,Not Done,A,True
S10787,Arabic,2024-10-13,Done,C,False
S03620,Arabic,2024-11-30,Done,B,True
S11899,History,2024-12-02,Done,B,True
S04498,Science,2024-12-31,Not Done,A+,True
S10233,History,2024-12-12,Done,B-,False
S01339,English,2025-01-21,Done,A+,False
S07887,English,2025-01-14,Done,F,False
S05783,Geography,2024-11-03,Not Done,B,False
S03594,English,2025-02-04,Not Done,C,False
S04149,Arabic,2024-11-18,Done,B,False
S08192,Geography,2024-09-28,Not Done,B,False
S00614,Geography,2025-01-13,Done,B-,False
S06459,English,2024-10-10,Done,F,False
S06772,History,2025-01-12,Pending,A,False
S08765,Science,2024-11-19,Done,C-,False
S06845,Arabic,2024-12-02,Done,D,False
S03289,Arabic,2024-11-19,Done,C-,False
S03311,English,2025-02-03,Done,B-,False
S11480,English,2025-01-18,Done,D,True
S11445,History,2024-09-11,Not Done,A+,False
S10199,Science,2025-01-03,Not Done,B-,True
S03486,History,2024-10-30,Not Done,A,False
S08133,Arabic,2024-11-26,Done,D,False
S06627,Arabic,2024-10-23,Done,C,False
S10795,Geography,2025-02-15,Pending,F,False
S07391,Math,2025-01-07,Not Done,C-,False
S03520,Arabic,2024-12-06,Done,C,True
S00283,Math,2024-10-01,Not Done,B-,False
S02028,History,2025-01-04,Done,B,False
S08798,Science,2024-11-04,Not Done,B-,False
S02231,Geography,2024-10-01,Not Done,A+,False
S09883,English,2024-10-21,Not Done,C,True
S06922,Arabic,2024-09-30,Pending,C-,False
S02868,History,2024-09-18,Done,B,True
S02301,Geography,2025-01-28,Done,C,False
S09820,Science,2024-10-03,Done,A,False
S11491,Arabic,2025-02-06,Not Done,C,True
S09473,History,2025-01-24,Not Done,B-,False
S07644,Arabic,2024-09-30,Not Done,C,False
S10939,Science,2025-03-09,Not Done,A+,False
S00625,Arabic,2025-03-05,Done,C-,True
S10564,History,2024-10-30,Pending,C-,True
S03511,Math,2024-09-12,Done,C,False
S09912,English,2024-11-05,Done,C-,False
S03524,Geography,2025-02-07,Done,C,False
S11261,Arabic,2025-03-02,Not Done,C,True
S10865,History,2025-01-24,Done,C,False
S09250,Science,2024-11-05,Done,F,True
S10123,English,2025-01-23,Done,C,False
S01111,History,2025-01-16,Pending,D,False
S07998,History,2024-12-15,Done,A,False
S02841,English,2025-01-20,Done,C,True
S05270,History,2024-10-02,Done,C-,False
S10307,Geography,2024-11-01,Not Done,F,True
S04337,Math,2024-09-18,Done,A+,False
S00157,History,2024-11-24,Not Done,B-,True
S03272,Arabic,2024-09-10,Not Done,C,False
S06978,Math,2024-11-11,Done,B-,False
S08616,Arabic,2024-12-22,Done,B,False
S08432,History,2024-11-17,Pending,F,False
S08513,English,2024-12-05,Not Done,A+,False
S01641,Geography,2025-03-01,Done,A,True
S03863,English,2024-10-05,Pending,F,False
S06230,Geography,2024-10-25,Done,B-,False
S09110,Science,2024-12-27,Done,C,False
S05216,Arabic,2025-01-01,Pending,B-,False
S10486,Science,2024-10-03,Done,A,False
S01505,History,2024-10-11,Not Done,F,True
S00099,Geography,2024-11-11,Not Done,B-,True
S01545,English,2025-02-01,Not Done,C-,True
S07837,Arabic,2024-10-21,Not Done,A+,True
S03654,Math,2024-12-14,Pending,D,False
S03024,Arabic,2024-09-19,Pending,B-,True
S01831,Math,2024-11-29,Not Done,B-,False
S06705,History,2024-10-26,Not Done,F,True
S01575,Science,2024-10-12,Pending,C-,False
S11035,History,2024-12-21,Not Done,B,True
S08270,Arabic,2024-10-06,Not Done,A,False
S04845,Math,2024-10-30,Done,C,False
S08385,Geography,2024-10-21,Not Done,A,True
S09169,Science,2024-12-18,Done,A+,False
S11597,Science,2025-03-06,Pending,A+,True
S11248,Geography,2024-11-16,Done,F,True
S00087,English,2025-01-06,Done,A+,False
S06389,Arabic,2024-11-19,Done,A+,False
S00704,Arabic,2024-09-26,Done,C,False
S01376,Math,2025-02-24,Done,A+,False
S10397,English,2024-09-23,Done,C,False
S03382,Geography,2025-02-26,Not Done,D,False
S04124,English,2024-12-31,Done,F,True
S12034,History,2025-02-13,Not Done,B,False
S01298,History,2024-11-05,Not Done,A+,True
S11200,Arabic,2024-09-17,Done,B,False
S01753,Science,2024-12-27,Not Done,A,False
S09218,Geography,2024-10-23,Not Done,B-,False
S09602,Arabic,2024-09-28,Done,C-,False
S03038,English,2025-02-19,Done,A,True
S09368,Math,2024-11-14,Done,C-,True
S06149,English,2024-12-11,Not Done,A,False
S09126,History,2024-12-01,Not Done,A+,False
S02863,Geography,2025-01-13,Done,A+,False
S10033,Math,2024-12-09,Done,C,True
S04786,History,2025-01-08,Not Done,A,True
S06400,Science,2024-09-13,Not Done,A+,False
S09263,Arabic,2025-01-27,Done,D,False
S03352,Science,2025-01-08,Done,B,True
S05602,Science,2024-12-19,Done,B-,False
S05471,History,2024-12-07,Not Done,D,True
S09562,English,2025-01-10,Done,B-,False
S11466,Science,2025-02-24,Done,B-,False
S02336,Geography,2024-11-27,Done,D,False
S00706,Science,2025-01-28,Done,B-,True
S11670,History,2025-01-10,Done,D,False
S05717,Geography,2025-01-31,Pending,B,False
S09712,Geography,2024-09-08,Done,A+,True
S06925,Geography,2025-02-24,Not Done,B-,False
S07991,History,2024-12-10,Done,A+,True
S10728,Math,2024-12-02,Pending,B-,False
S05152,Geography,2025-01-07,Not Done,F,True
S08096,Arabic,2025-03-01,Done,B-,True
S02929,English,2025-01-16,Done,C-,True
S07330,Math,2024-10-18,Done,D,False
S03945,Geography,2024-11-09,Done,D,True
S11816,English,2025-02-18,Done,A,False
S09008,Math,2024-11-17,Not Done,C-,True
S07594,Math,2024-12-06,Not Done,A+,False
S04172,History,2025-02-15,Pending,A+,True
S09192,Science,2025-02-02,Done,D,True
S11192,English,2024-10-31,Done,D,False
S11057,Math,2025-02-11,Not Done,A+,False
S05347,Geography,2024-10-09,Done,A+,True
S00613,Geography,2024-10-14,Done,D,False
S01296,Arabic,2025-01-08,Done,F,True
S08127,Math,2024-11-15,Done,D,True
S07299,History,2024-11-22,Done,B,True
S10703,Geography,2024-10-27,Not Done,A,False
S02049,Science,2024-12-10,Not Done,C-,True
S01678,Science,2024-09-10,Done,A,True
S02919,English,2024-11-05,Not Done,C,False
S01258,Math,2024-09-12,Not Done,B-,True
S01993,Science,2024-12-12,Done,A,False
S02906,History,2024-11-23,Done,F,False
S11675,Science,2025-02-28,Not Done,C,True
S04564,Science,2024-11-27,Not Done,A,True
S11294,History,2024-11-29,Done,D,True
S03564,Math,2024-12-09,Pending,B-,False
S04539,Geography,2025-02-09,Not Done,C-,True
S00404,History,2024-11-28,Pending,C,True
S03559,Science,2025-02-13,Not Done,B-,False
S08417,Geography,2024-11-13,Pending,F,False
S05186,Arabic,2024-12-30,Done,B,True
S05611,Arabic,2025-03-09,Pending,F,False
S03712,History,2024-09-30,Done,D,False
S05955,History,2024-10-26,Not Done,C,False
S07716,English,2024-11-25,Done,F,True
S06863,History,2024-10-12,Done,B-,False
S11704,Science,2024-10-19,Done,A,False
S09866,Geography,2024-10-10,Not Done,B-,False
S08661,Math,2024-12-30,Done,D,False
S11661,Arabic,2024-10-14,Not Done,C-,True
S02664,History,2025-01-26,Not Done,A,True
S05684,English,2025-01-09,Done,A,True
S03639,History,2025-01-23,Not Done,B,False
S06041,Geography,2025-01-12,Done,A+,True
S03430,Geography,2025-02-28,Pending,B,True
S08413,Science,2024-09-20,Not Done,C,False
S07855,Math,2024-10-05,Pending,B-,False
S01575,Science,2024-11-05,Done,A+,True
S04729,Science,2025-03-05,Done,F,False
S04591,Arabic,2024-10-26,Not Done,B-,False
S06761,Science,2024-11-11,Done,B,True
S06974,Geography,2025-01-25,Done,F,False
S03497,Math,2024-09-27,Not Done,A,False
S03090,Arabic,2025-01-30,Done,A,False
S10465,Geography,2025-01-29,Not Done,A+,False
S11245,Math,2024-12-21,Not Done,A+,False
S07229,Arabic,2024-10-14,Not Done,F,False
S07827,Geography,2025-02-25,Pending,A+,True
S00140,Arabic,2025-02-21,Not Done,A+,False
S06970,History,2024-10-21,Done,F,False
S00364,Geography,2024-10-08,Not Done,C-,True
S03496,English,2025-01-20,Pending,C,False
S07358,History,2024-09-13,Not Done,C,False
S10933,Geography,2025-01-28,Not Done,C,False
S00076,Science,2024-12-12,Done,A+,True
S00956,Science,2024-12-14,Not Done,A+,False
S02772,Arabic,2024-11-20,Done,C-,False
S03020,Arabic,2025-01-13,Pending,B,False
S03714,English,2024-10-05,Pending,A,False
S02769,Geography,2025-02-02,Pending,D,False
S08820,Science,2024-12-29,Done,C-,False
S06767,Geography,2024-09-22,Done,F,False
S06588,Science,2024-10-08,Not Done,D,False
S01497,English,2025-02-22,Not Done,C,True
S02453,English,2024-10-29,Pending,A,False
S10015,Math,2024-11-01,Not Done,C,False
S06872,English,2024-11-12,Done,B,False
S01985,History,2025-01-21,Not Done,A,False
S05498,Geography,2024-09-11,Not Done,B-,False
S07063,History,2025-02-14,Done,B-,True
S04910,English,2025-03-09,Not Done,A+,False
S01793,Math,2025-02-04,Not Done,C,False
S00737,History,2024-12-07,Done,A,False
S11723,Geography,2025-01-20,Not Done,C-,True
S06904,English,2025-02-21,Not Done,C,False
S08808,Math,2025-02-15,Done,A+,False
S03607,Math,2025-01-01,Done,C-,True
S07312,History,2024-10-19,Done,A+,False
S01817,Geography,2024-11-23,Not Done,F,True
S02463,Science,2024-11-20,Pending,B,False
S04404,Arabic,2024-11-28,Not Done,A+,True
S04688,English,2024-12-29,Done,A+,True
S09218,Geography,2024-09-09,Done,A+,False
S11516,Science,2025-02-05,Not Done,A+,False
S11208,History,2024-12-08,Done,F,True
S11518,History,2025-01-05,Done,C,False
S03763,History,2024-11-10,Done,C,False
S11127,English,2025-01-12,Not Done,A+,True
S02027,History,2024-12-28,Done,F,False
S07398,English,2025-02-17,Done,A,False
S05448,English,2024-10-05,Done,F,False
S10888,Science,2025-01-07,Done,C,True
S06579,Math,2024-12-14,Done,F,False
